Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BIAS_24_L1,BIAS_24_L2
2013/1/2,23311.98047,2129252800,22752.88359,22389.23447,23079.48302,21698.98592,86.34708464,22611.15189,22305.00574,306.1461526,265.7682571,40.37789552,2.847321231,2.554551091,3.121846759,4.554929274,0.666666667,0.583333333,0,100,93.77526519,4.647271829,645.390625,22666.58984,1.959244856,1.96697518
2013/1/3,23398.59961,2211207000,22900.64766,22463.01992,23247.19731,21678.84254,85.81697624,22732.29769,22386.01269,346.285002,281.8716061,64.41339599,0.371564916,2.353826954,3.096592562,4.65306918,0.666666667,0.583333333,0,100,100,4.813935992,86.61914063,23311.98047,4.554929274,1.959244856
2013/1/4,23331.08984,1505752800,23065.60781,22528.05488,23371.43584,21684.67392,80.14929432,22824.41956,22456.01841,368.4011563,299.1775161,69.22364023,-0.288520539,1.561447694,2.487651521,4.066176103,0.583333333,0.583333333,6.281964138,92.53102439,97.51034146,3.678297892,-67.50976563,23398.59961,4.65306918,4.554929274
2013/1/7,23329.75,1401515000,23207.60195,22606.1499,23442.7243,21769.57551,92.83682236,22902.16271,22520.73927,381.4234418,315.6267012,65.79674052,-0.00574274,0.952496752,2.151142031,3.773658287,0.583333333,0.583333333,7.224364991,92.28412018,94.93838153,3.939171627,-1.33984375,23331.08984,4.066176103,4.65306918
2013/1/8,23111.18945,1461679100,23296.52188,22671.71084,23448.68689,21894.73479,73.0442747,22934.32067,22564.47632,369.8443518,326.4702313,43.37412041,-0.936831929,-0.346435698,1.007957999,2.53500207,0.5,0.583333333,30.15784534,67.79034415,84.20182958,2.234846593,-218.5605469,23329.75,3.773658287,4.066176103
2013/1/9,23218.4707,1518554800,23277.81992,22719.08887,23507.99577,21930.18196,74.49100405,22978.03606,22612.92034,365.1157131,334.1993277,30.91638543,0.464196143,-0.279350639,1.216991161,2.764845292,0.583333333,0.583333333,19.92864876,79.8132044,79.96255624,3.130823301,107.28125,23111.18945,2.53500207,3.773658287
2013/1/10,23354.31055,1911808400,23268.96211,22774.31387,23578.5724,21970.05534,53.42947835,23035.92444,22667.83814,368.0863033,340.9767228,27.10958048,0.585050779,0.273682404,1.492236059,3.11431549,0.666666667,0.583333333,4.899941873,94.31331441,80.63895432,3.821250845,135.8398438,23218.4707,2.764845292,2.53500207
2013/1/11,23264.07031,1526867400,23255.5582,22827.95889,23612.35772,22043.56005,39.16434628,23071.02381,22712.00348,359.0203219,344.5854426,14.43487925,-0.386396482,-0.017519648,0.866036374,2.433930164,0.583333333,0.583333333,14.88371389,81.62192594,85.24948158,2.832032523,-90.24023438,23354.31055,3.11431549,2.764845292
2013/1/14,23413.25977,1559383600,23272.26016,22884.78584,23665.87933,22103.69235,55.84879954,23123.67549,22763.94839,359.7270983,347.6137738,12.11332451,0.641286977,0.564465517,1.237270009,2.786600139,0.583333333,0.583333333,0,100,91.97841345,3.325188912,149.1894531,23264.07031,2.433930164,3.11431549
2013/1/15,23381.50977,1450147700,23326.32422,22937.66436,23702.75238,22172.57633,53.53134786,23163.3423,22809.69368,353.6486228,348.8207436,4.827879233,-0.135606918,0.390895277,0.782152618,2.439107404,0.583333333,0.541666667,3.500664342,89.48920212,90.37037602,3.888782823,-31.75,23413.25977,2.786600139,2.433930164
2013/1/16,23356.99023,1370170300,23354.02813,22980.34639,23738.97254,22221.72023,72.80916064,23193.13429,22850.23417,342.9001267,347.6366202,-4.736493466,-0.104867186,0.109530394,0.410575788,2.125271163,0.5,0.541666667,6.204117846,81.3720419,90.28708134,3.259142929,-24.51953125,23381.50977,2.439107404,2.786600139
2013/1/17,23339.75977,1316299000,23351.11797,23025.05537,23757.28393,22292.82681,63.51351351,23215.69206,22886.49532,329.1967363,343.9486434,-14.75190714,-0.073770073,-0.050918455,0.095113036,1.836837433,0.416666667,0.541666667,9.262987924,75.66791672,82.17638691,2.969877368,-17.23046875,23356.99023,2.125271163,2.439107404
2013/1/18,23601.7793,1934485200,23418.65977,23074.84531,23821.59819,22328.09244,71.52092236,23275.09009,22939.47932,335.6107749,342.2810697,-6.670294817,1.122631655,0.892939678,1.114089105,2.732609678,0.416666667,0.541666667,0,100,85.67998621,1.243132597,262.0195313,23339.75977,1.836837433,2.125271163
2013/1/21,23590.91016,1104208000,23454.18984,23128.71035,23861.03645,22396.38425,82.97561245,23323.6778,22987.73346,335.9443407,341.0137239,-5.069383244,-0.046052209,0.612188077,0.99818088,2.449886072,0.333333333,0.5,2.215524998,97.16438901,90.94410191,0.82188913,-10.86914063,23601.7793,2.732609678,1.836837433
2013/1/22,23658.99023,1361101400,23509.68594,23186.92334,23893.03931,22480.80737,79.6440285,23375.26433,23037.45618,337.8081452,340.3726082,-2.564462927,0.28858606,0.726603557,1.171292488,2.531137553,0.416666667,0.5,0,100,99.05479634,1.405422519,68.08007813,23590.91016,2.449886072,2.732609678
2013/1/23,23635.09961,1536963300,23565.30781,23237.50986,23919.43178,22555.58795,81.18347231,23415.23898,23081.72606,333.5129207,339.0006707,-5.487749988,-0.100979056,0.444151214,0.959274759,2.208066915,0.416666667,0.5,4.361188559,93.9505141,97.03830103,1.308842184,-23.890625,23658.99023,2.531137553,2.449886072
2013/1/24,23598.90039,1428556300,23617.13594,23284.46592,23929.10855,22639.82329,78.91662464,23443.49459,23120.03527,323.4593122,335.892399,-12.43308674,-0.153158731,0.11876427,0.629945058,1.869273653,0.416666667,0.458333333,10.96928771,81.17665773,91.70905728,2.110280557,-36.19921875,23635.09961,2.208066915,2.531137553
2013/1/25,23580.42969,1620959000,23612.86602,23338.17295,23886.29101,22790.05489,78.6833272,23464.56152,23154.13856,310.4229611,330.7985114,-20.37555032,-0.078269338,-0.12955198,0.422018356,1.594600734,0.333333333,0.458333333,14.34107974,75.3906489,83.50594024,1.558926895,-18.47070313,23598.90039,1.869273653,2.208066915
2013/1/28,23671.88086,1443566900,23629.06016,23390.77803,23847.30682,22934.24924,64.07882763,23496.45681,23192.48984,303.9669622,325.4322016,-21.46523934,0.387826571,0.208185485,0.697991863,1.773544221,0.333333333,0.5,0,100,85.52243554,1.359793139,91.45117188,23580.42969,1.594600734,1.869273653
2013/1/29,23655.16992,3153976000,23628.29609,23440.20703,23768.43948,23111.97459,62.6097088,23520.87421,23226.76244,294.1117663,319.1681145,-25.05634825,-0.070594042,0.092065159,0.487587283,1.51406355,0.333333333,0.458333333,4.097720775,94.96842031,90.11968974,1.681131479,-16.7109375,23671.88086,1.773544221,1.594600734
2013/1/30,23822.06055,1961876000,23665.68828,23465.71104,23827.66232,23103.75975,73.05771886,23567.21057,23270.8586,296.3519701,314.6048856,-18.25291554,0.705514378,0.682444421,1.050305609,2.018239315,0.333333333,0.458333333,0,100,98.32280677,1.74602249,166.890625,23655.16992,1.51406355,1.773544221
2013/1/31,23729.5293,1829300400,23691.81406,23482.25752,23860.32208,23104.19296,61.18162391,23592.18268,23304.83421,287.3484748,309.1536035,-21.80512862,-0.388426727,0.224700576,0.534120728,1.400643492,0.333333333,0.458333333,19.18538257,61.70553288,85.5579844,1.48843909,-92.53125,23822.06055,2.018239315,1.51406355
2013/2/1,23721.83984,1629063500,23720.09609,23501.79502,23886.91262,23116.67742,65.61159144,23612.12994,23335.72351,276.4064242,302.6041676,-26.19774342,-0.032404575,0.105590059,0.372251368,1.169269547,0.333333333,0.416666667,20.77970989,58.52321869,73.40958386,1.562057464,-7.689453125,23729.5293,1.400643492,2.018239315
2013/2/4,23685.00977,2739062400,23722.72188,23519.55801,23904.06691,23135.0491,62.68856903,23623.34222,23361.59657,261.7456498,294.4324641,-32.68681425,-0.155258101,-0.123295524,0.094564559,0.829720606,0.333333333,0.375,28.41603965,43.28092794,54.5032265,1.479235448,-36.83007813,23721.83984,1.169269547,1.400643492
2013/2/5,23148.5293,2488035600,23621.39375,23521.425,23898.27065,23144.57935,19.47080109,23550.29408,23345.81381,204.4802689,276.442025,-71.96175609,-2.265063321,-2.025197219,-2.016236798,-1.425556813,0.25,0.333333333,100,0,33.93471554,-1.92040606,-536.4804688,23685.00977,0.829720606,1.169269547
2013/2/6,23256.92969,1654525000,23508.36758,23523.34795,23894.33736,23152.35854,29.01397086,23505.16109,23339.2298,165.9312949,254.339879,-88.40858407,0.468281977,-1.289098796,-1.441287583,-0.939049861,0.333333333,0.333333333,83.90566278,16.09433722,19.79175505,-1.415716759,108.4003906,23148.5293,-1.425556813,0.829720606
2013/2/7,23177,2020632400,23397.86172,23514.48242,23908.93826,23120.02659,12.57747472,23454.67477,23327.21278,127.461995,228.9643022,-101.5023072,-0.343681168,-1.177410157,-1.612544413,-1.252499013,0.25,0.333333333,95.77292024,4.227079757,6.773805657,-2.037239246,-79.9296875,23256.92969,-0.939049861,-1.425556813
2013/2/8,23215.16016,1825561400,23296.52578,23512.03691,23913.22141,23110.85241,18.15013243,23417.82637,23318.91258,98.91378676,202.9541991,-104.0404124,0.164646659,-0.651553992,-1.303934588,-1.069789699,0.333333333,0.375,90.10723565,9.892764348,10.07139377,-1.776761935,38.16015625,23177,-1.252499013,-0.939049861
2013/2/14,23413.25,1528919300,23242.17383,23512.03643,23913.22141,23110.85145,34.53789243,23417.12231,23325.90054,91.22177313,180.6077139,-89.3859408,0.853277955,0.417182478,-0.396271195,-0.279124297,0.416666667,0.416666667,60.69659676,39.30340324,17.80774911,-0.786690852,198.0898438,23215.16016,-1.069789699,-1.252499013
2013/2/15,23444.56055,1055545200,23301.38008,23515.18896,23913.20001,23117.17792,37.88511575,23421.34358,23334.69017,86.65340979,161.8168531,-75.1634433,0.133730033,0.72459309,-0.215007229,-0.185816055,0.5,0.416666667,56.04788197,50.95202238,33.38272999,-0.576194507,31.31054688,23413.25,-0.279124297,-1.069789699
2013/2/18,23381.93945,1033227800,23326.38203,23516.43643,23912.60847,23120.26439,72.50770309,23415.28141,23338.19012,77.09128962,144.8717404,-67.78045078,-0.267102869,0.287940679,-0.379088006,-0.457301393,0.416666667,0.375,65.34531156,40.71269184,43.65603915,-1.22483468,-62.62109375,23444.56055,-0.185816055,-0.279124297
2013/2/19,23143.91016,1434540900,23319.76406,23506.64395,23928.64033,23084.64756,41.28124925,23373.53198,23323.79901,49.73297475,125.8439873,-76.11101252,-1.018004932,-0.652730474,-1.213914878,-1.449645315,0.416666667,0.375,100,0,30.55490474,-2.161302444,-238.0292969,23381.93945,-0.457301393,-0.185816055
2013/2/20,23307.41016,1562429800,23338.21406,23491.92549,23920.1113,23063.73967,58.91131658,23363.35939,23322.58502,40.77437507,108.8300648,-68.05568976,0.706449338,-0.044150665,-0.333593321,-0.734794815,0.416666667,0.375,75.89030365,54.3821013,31.69826438,-2.1603941,163.5,23143.91016,-1.449645315,-0.457301393
2013/2/21,22906.66992,2061812600,23236.89805,23457.71348,23952.89674,22962.53021,35.90456149,23293.09948,23291.77649,1.322981982,87.32864826,-86.00566628,-1.719368354,-1.545670223,-1.759160494,-2.359253935,0.416666667,0.375,100,0,18.1273671,-3.467659913,-400.7402344,23307.41016,-0.734794815,-1.449645315
2013/2/22,22782.43945,1623906800,23104.47383,23413.88594,23980.11874,22847.65313,19.09099435,23214.53639,23254.04782,-39.51142871,61.96063287,-101.4720616,-0.542333168,-1.635132167,-1.962805719,-2.789594967,0.416666667,0.375,100,0,18.1273671,-3.960065479,-124.2304688,22906.66992,-2.359253935,-0.734794815
2013/2/25,22820.08008,1074747100,22992.10195,23373.13496,23985.27139,22760.99854,19.58980563,23153.85081,23221.90206,-68.05125699,35.9582549,-104.0095119,0.165217711,-1.027861483,-1.495305642,-2.538939386,0.5,0.416666667,95.99312228,5.684855135,1.894951712,-3.651802115,37.640625,22782.43945,-2.789594967,-2.359253935
2013/2/26,22519.68945,1520934400,22867.25781,23319.17441,24025.25081,22613.09801,15.90633881,23056.28752,23169.88632,-113.5987933,6.046845255,-119.6456386,-1.316343431,-1.718111054,-2.5715796,-3.636303734,0.5,0.375,100,0,1.894951712,-2.716543395,-300.390625,22820.08008,-2.538939386,-2.789594967
2013/2/27,22577.00977,1682329600,22721.17773,23269.00342,24033.84731,22504.15953,23.84716994,22982.55248,23125.96953,-143.4170513,-23.84593406,-119.5711173,0.254534205,-1.059970249,-2.083566557,-3.216065325,0.5,0.416666667,93.80234577,6.197654234,3.960836456,-2.923515404,57.3203125,22519.68945,-3.636303734,-2.538939386
2013/2/28,23020.26953,2105669200,22743.89766,23236.42285,23985.18975,22487.65595,39.47109091,22988.35511,23118.1399,-129.7847987,-45.03370698,-84.75109168,1.963323621,1.094562713,-0.104564351,-1.203169018,0.583333333,0.416666667,45.87569214,58.05509749,21.41758391,-0.676232768,443.2597656,22577.00977,-3.216065325,-3.636303734
2013/3/1,22880.2207,2069275200,22763.45391,23197.67539,23935.88442,22459.46636,48.80091379,22971.71904,23100.51626,-128.7972161,-61.7864088,-67.01080726,-0.6083718,0.498987325,-0.591895684,-1.671488317,0.5,0.416666667,61.01821622,45.76891893,36.67389022,-1.442761759,-140.0488281,23020.26953,-1.203169018,-3.216065325
2013/3/4,22537.81055,2172137600,22707,23133.46289,23866.65628,22400.2695,40.74126093,22904.96389,23058.83436,-153.8704648,-80.20321999,-73.66724478,-1.49653345,-0.827410901,-1.76821432,-2.958625985,0.416666667,0.416666667,98.04068979,2.300446551,35.37482099,-3.739077032,-342.4101563,22880.2207,-1.671488317,-1.203169018
2013/3/5,22560.5,1843253400,22715.16211,23075.01143,23795.08401,22354.93885,40.06292496,22851.96945,23021.9207,-169.9512535,-98.15282669,-71.79842681,0.100672836,-0.538224996,-1.352564115,-2.682860541,0.416666667,0.458333333,95.58743406,8.152651026,18.74067217,-3.770855696,22.68945313,22537.81055,-2.958625985,-1.671488317
2013/3/6,22777.83984,1755859400,22755.32813,23027.81143,23693.8279,22361.79495,60.55339175,22840.56489,23003.84064,-163.2757443,-111.1774102,-52.09833408,0.963364481,0.22983519,-0.182509023,-1.587203003,0.5,0.458333333,72.08795989,51.57024858,20.67444872,-2.583616345,217.3398438,22560.5,-2.682860541,-2.958625985
2013/3/7,22771.43945,1282193100,22705.56211,22982.13291,23583.7933,22380.47252,58.29373146,22829.93021,22986.62573,-156.6955247,-120.2810331,-36.41449159,-0.028099199,0.058995074,-0.074637768,-1.458084165,0.5,0.458333333,70.80313134,50.29165382,36.67151781,-1.609368083,-6.400390625,22777.83984,-1.587203003,-2.682860541
2013/3/8,23091.94922,1852113200,22747.90781,22979.30391,23578.33445,22380.27337,53.41527512,22870.24083,22994.42747,-124.1866474,-121.062156,-3.124491458,1.407507708,1.414096724,1.41172197,0.06062692,0.5,0.458333333,27.35245331,100,67.2873008,-0.924431055,320.5097656,22771.43945,-1.458084165,-1.587203003
2013/3/11,23090.82031,1292207200,22858.50977,22970.99844,23558.90458,22383.0923,61.56532558,22904.17613,23001.56768,-97.39155209,-116.3280352,18.93648311,-0.004888744,1.253057076,1.338468521,0.171249979,0.5,0.458333333,27.49576632,99.7962773,83.36264371,0.803916026,-1.12890625,23091.94922,0.06062692,-1.458084165
2013/3/12,22890.59961,1564247400,22924.52969,22956.67842,23537.7282,22375.62864,72.95939639,22902.08744,22993.34783,-91.26039044,-111.3145062,20.0541158,-0.867100867,0.11695986,0.420038838,-0.547907459,0.5,0.458333333,35.18500189,63.66440034,87.82022588,0.474752304,-200.2207031,23090.82031,0.171249979,0.06062692
2013/3/13,22556.65039,1821517600,22880.2918,22923.75293,23516.98511,22330.52075,49.82170286,22848.94327,22960.99987,-112.056593,-111.4629236,-0.593669429,-1.458892403,-1.340870306,-0.949591456,-1.798215068,0.416666667,0.458333333,93.5412308,3.399842802,55.62017348,-1.154376701,-333.9492188,22890.59961,-0.547907459,0.171249979
2013/3/14,22619.17969,1927863000,22849.83984,22884.04941,23446.4109,22321.68793,41.4213481,22813.59503,22935.67985,-122.0848239,-113.5873037,-8.497520222,0.277210028,-0.952820363,-0.711161543,-1.431341103,0.5,0.5,82.61449776,14.68389498,27.24937937,0.441792213,62.52929688,22556.65039,-1.798215068,-0.547907459
2013/3/15,22533.10938,2906999600,22738.07188,22838.47686,23357.84208,22319.11163,38.13579592,22770.44339,22905.85982,-135.4164277,-117.9531285,-17.46329923,-0.38051916,-1.157790331,-1.073088209,-1.677191933,0.416666667,0.458333333,97.65492479,0,6.027912594,-0.194447321,-86.0703125,22619.17969,-1.431341103,-1.798215068
2013/3/18,22083.35938,2245928400,22536.57969,22773.54785,23328.38774,22218.70796,5.515757338,22664.73816,22844.93386,-180.1957022,-130.4016432,-49.79405895,-1.99595179,-2.411042822,-2.714149419,-3.447686349,0.333333333,0.458333333,100,0,4.89463166,-4.069935649,-449.75,22533.10938,-1.677191933,-1.431341103
2013/3/19,22041.85938,1655008800,22366.83164,22718.44531,23331.09701,22105.79362,5.326086595,22568.91065,22785.44686,-216.5362083,-147.6285562,-68.90765211,-0.187924307,-1.836040831,-2.597190861,-3.422702614,0.333333333,0.416666667,100,0,1.89E-13,-3.664131299,-41.5,22083.35938,-3.447686349,-1.677191933
2013/3/20,22256.43945,1771354000,22306.78945,22665.89678,23246.93952,22084.85403,23.31826773,22520.83816,22746.26113,-225.4229667,-163.1874383,-62.23552836,0.973511692,-0.411632842,-1.546951268,-2.276126159,0.416666667,0.416666667,79.56555057,20.43444943,6.811483144,-1.24844023,214.5800781,22041.85938,-3.422702614,-3.447686349
2013/3/21,22225.88086,1622168700,22228.12969,22631.85732,23231.94431,22031.77034,31.31220841,22475.46011,22707.71444,-232.2543265,-177.000816,-55.25351056,-0.137302257,-0.302439809,-1.560703575,-2.192232873,0.333333333,0.375,82.47564383,17.54321613,12.65922185,-1.483207999,-30.55859375,22256.43945,-2.276126159,-3.422702614
2013/3/22,22115.30078,1515505100,22144.56797,22598.50039,23234.49158,21962.5092,22.99797369,22420.05099,22663.83195,-243.7809614,-190.356845,-53.42411634,-0.497528439,-0.423354105,-1.810359733,-2.452299723,0.25,0.375,93.00617879,8.65298984,15.5435518,-2.908700154,-110.5800781,22225.88086,-2.192232873,-2.276126159
2013/3/25,22251.15039,1543646900,22178.12617,22570.05391,23214.69247,21925.41535,35.65559029,22394.06628,22633.26294,-239.1966642,-200.1248089,-39.0718553,0.614278823,0.400764171,-1.016656201,-1.691783743,0.333333333,0.416666667,80.06922771,36.25214826,20.81611808,-2.284831679,135.8496094,22115.30078,-2.452299723,-2.192232873
2013/3/26,22311.08008,1730124000,22231.97031,22559.62344,23213.86335,21905.38352,69.20079706,22381.29917,22609.39755,-228.0983746,-205.719522,-22.37885258,0.269332985,0.499069814,-0.461926486,-1.245879715,0.333333333,0.416666667,74.36212675,46.63281324,30.51265045,-3.381564428,59.9296875,22251.15039,-1.691783743,-2.452299723
2013/3/27,22464.82031,1674301500,22273.64648,22554.01396,23209.48408,21898.54385,79.98709434,22394.14858,22598.68812,-204.5395436,-205.4835263,0.943982761,0.689075714,0.871283711,0.457766601,-0.484294913,0.416666667,0.458333333,59.72145241,86.09891858,56.32796003,-2.711034045,153.7402344,22311.08008,-1.245879715,-1.691783743
2013/3/28,22299.63086,2203094400,22288.39648,22517.98203,23145.60546,21890.3586,53.2927926,22379.60739,22576.53573,-196.9283412,-203.7724893,6.84414808,-0.735325059,0.09719754,-0.060834912,-1.127948673,0.416666667,0.458333333,75.42601682,60.9445132,64.55874834,-2.581709348,-165.1894531,22464.82031,-0.484294913,-1.245879715
2013/4/2,22367.82031,1524778400,22338.90039,22492.36201,23100.26987,21884.45415,60.23387531,22377.79399,22561.07533,-183.2813364,-199.6742587,16.39292233,0.305787363,0.29677881,0.315511476,-0.742679774,0.5,0.458333333,61.59473484,77.06644009,74.70329062,-0.837137052,68.18945313,22299.63086,-1.127948673,-0.484294913
2013/4/3,22337.49023,1238359400,22356.16836,22482.346,23093.52079,21871.1712,68.11636669,22371.59342,22544.51347,-172.9200558,-194.3234181,21.40336233,-0.135596932,-0.005260521,0.285063891,-0.84386602,0.416666667,0.458333333,48.79257615,63.5699677,67.19364033,-1.245356627,-30.33007813,22367.82031,-0.742679774,-1.127948673
2013/4/5,21726.90039,2324356800,22239.33242,22440.66602,23133.12811,21748.20393,25.90693667,22272.40987,22483.94954,-211.5396662,-197.7666677,-13.77299843,-2.733475593,-2.356672199,-2.161096628,-3.402389647,0.416666667,0.416666667,100,0,46.8788026,-3.577886083,-610.5898438,22337.49023,-0.84386602,-0.742679774
2013/4/8,21718.05078,1362666000,22089.97852,22387.67656,23129.27587,21646.07725,21.40342483,22187.12386,22427.2163,-240.092439,-206.231822,-33.86061698,-0.040731118,-1.960962896,-2.06669486,-3.208238793,0.416666667,0.375,100,0,21.18998923,-1.654225644,-8.849609375,21726.90039,-3.402389647,-0.84386602
2013/4/9,21870.33984,1350849700,22004.12031,22342.62158,23094.89972,21590.34345,21.29327126,22138.38786,22385.96619,-247.5783336,-214.5011243,-33.07720928,0.701209625,-0.829951202,-1.316372721,-2.346393438,0.5,0.416666667,79.60695286,20.39304714,6.797682378,-0.778153641,152.2890625,21718.05078,-3.208238793,-3.402389647
2013/4/10,22034.56055,1484676600,21937.46836,22289.75215,22969.03385,21610.47045,37.18809473,22122.41442,22359.93614,-237.5217182,-219.1052431,-18.41647511,0.750883179,0.115255753,-0.492354333,-1.52092504,0.5,0.458333333,57.61613826,42.38386174,20.92563629,-0.996920045,164.2207031,21870.33984,-2.346393438,-3.208238793
2013/4/11,22101.26953,1423110500,21890.22422,22240.27461,22815.07424,21665.47498,37.09807332,22119.16136,22340.77565,-221.6142889,-219.6070523,-2.007236687,0.302747061,0.621454199,-0.144270322,-1.138237644,0.583333333,0.458333333,48.68312994,51.31687006,38.03125964,-0.56065867,66.70898438,22034.56055,-1.52092504,-2.346393438
2013/4/12,22089.05078,1304977800,21962.6543,22200.19717,22694.11925,21706.27509,37.76011947,22114.52897,22322.12937,-207.6003995,-217.2057217,9.605322217,-0.055285286,0.755763656,-0.189611245,-1.065885323,0.583333333,0.416666667,50.31934426,57.09716787,50.26596655,-0.118696102,-12.21875,22101.26953,-1.138237644,-1.52092504
2013/4/15,21772.66992,1514316600,21973.57813,22160.99814,22659.95395,21662.04234,53.17549366,22061.93527,22281.42867,-219.4933991,-217.6632572,-1.830141915,-1.432297216,-0.721902253,-1.441620366,-2.300814191,0.5,0.416666667,92.68594414,8.405925178,38.9399877,-2.150362837,-316.3808594,22089.05078,-1.065885323,-1.138237644
2013/4/16,21672.0293,1641271700,21933.91602,22113.64063,22609.44099,21617.84026,47.16776568,22001.94973,22236.28797,-234.338239,-220.9982535,-13.33998543,-0.462233733,-1.146225527,-1.660126428,-2.493552634,0.416666667,0.375,100,0,21.83436435,-2.864275414,-100.640625,21772.66992,-2.300814191,-1.065885323
2013/4/17,21569.66992,1913726200,21840.93789,22065.46865,22575.88599,21555.05131,30.28469705,21935.44515,22186.90886,-251.4637105,-227.0913449,-24.37236558,-0.472310985,-1.387717827,-1.79217356,-2.676554888,0.333333333,0.375,100,0,2.801975059,-3.984676388,-102.359375,21672.0293,-2.493552634,-2.300814191
2013/4/18,21512.51953,1413713300,21723.18789,22036.92666,22601.15517,21472.69815,10.17744603,21870.37967,22136.95409,-266.574425,-234.9879609,-31.58646401,-0.264957187,-1.256216997,-1.758988854,-2.682287705,0.333333333,0.375,100,0,1.94E-13,-3.52970564,-57.15039063,21569.66992,-2.676554888,-2.493552634
2013/4/19,22013.57031,1998233200,21708.0918,22035.51221,22599.82599,21471.19842,45.97636466,21892.409,22127.81455,-235.4055557,-235.0714799,-0.334075819,2.329112499,1.11147329,0.664863634,-0.313604314,0.333333333,0.416666667,41.418178,85.10416667,28.36805556,-1.583748416,501.0507813,21512.51953,-2.682287705,-2.676554888
2013/4/22,22044.36914,1290323900,21762.43164,22024.90869,22580.11516,21469.70222,47.98437332,21915.78748,22121.63341,-205.8459305,-229.22637,23.38043952,0.139908373,1.287581982,0.918428112,-0.065748682,0.416666667,0.416666667,37.81724265,90.33539013,58.47985226,-1.312238263,30.79882813,22013.57031,-0.313604314,-2.682287705
2013/4/23,21806.60938,1798622000,21789.34766,22003.94512,22558.87691,21449.01332,51.64793063,21898.99085,22098.2983,-199.3074484,-223.2425857,23.9351373,-1.078551008,0.169109444,-0.200376449,-1.007745989,0.416666667,0.416666667,64.35148028,49.95156582,75.1303742,0.366867721,-237.7597656,22044.36914,-0.065748682,-0.313604314
2013/4/24,22183.05078,1757855600,21912.02383,22007.33262,22565.75821,21448.90702,69.57096075,21942.69238,22104.57626,-161.8838822,-210.970845,49.08696283,1.726272066,1.501196364,1.342713023,0.682144579,0.5,0.458333333,0,100,80.09565198,2.141076125,376.4414063,21806.60938,-1.007745989,-0.065748682
2013/4/25,22401.24023,1835601000,22089.76797,22014.83711,22589.95197,21439.72225,79.25199793,22013.2382,22126.55137,-113.3131673,-191.4393094,78.12614218,0.983586321,1.853635066,2.133077674,1.603387298,0.5,0.5,0,100,83.31718861,2.427490356,218.1894531,22183.05078,0.682144579,-1.007745989
2013/4/26,22547.71094,1826670400,22196.59609,22026.66865,22634.48119,21418.85611,84.26173004,22095.46478,22157.74837,-62.28359758,-165.6081671,103.3245695,0.653850865,1.721634757,2.600839444,2.211458983,0.5,0.5,0,100,100,2.328843317,146.4707031,22401.24023,1.603387298,0.682144579
2013/4/29,22580.76953,1351365700,22303.87617,22032.46611,22658.81412,21406.11811,77.19809243,22170.12705,22189.08327,-18.95622814,-136.2777793,117.3215511,0.146616186,1.438165062,2.564779516,2.292749305,0.5,0.541666667,0,100,100,2.169558628,33.05859375,22547.71094,2.211458983,1.603387298
2013/4/30,22737.00977,1599208700,22489.95625,22054.33506,22743.82746,21364.84266,79.64664654,22257.33977,22229.67042,27.66935041,-103.4883533,131.1577038,0.691917227,1.613083711,3.021772243,2.879801313,0.583333333,0.583333333,0,100,100,2.933394426,156.2402344,22580.76953,2.292749305,2.211458983
2013/5/2,22668.30078,1434954200,22587.00625,22069.35908,22797.53012,21341.18804,93.12297671,22320.56454,22262.16156,58.40298328,-71.11008602,129.5130693,-0.302190064,0.659958048,2.364278712,2.488305536,0.583333333,0.541666667,5.611231715,92.61511656,97.53837219,4.113555492,-68.70898438,22737.00977,2.879801313,2.292749305
