Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BBands_up_L1,BIAS_24_L1
2012/1/3,12397.37988,152560000,12268.94785,12097.36348,12435.41014,11759.31682,67.46739774,12175.45649,12054.89511,120.561377,94.81575493,25.74562207,1.471818586,1.012429119,2.231558248,2.744964255,0.583333333,0.541666667,0,100,94.73223219,4.853895734,179.8203125,12217.55957,12388.40108,1.561329146
2012/1/4,12418.41992,145130000,12294.36191,12113.39297,12479.26613,11747.51981,61.34058242,12212.83548,12081.82288,131.0126029,102.0551245,28.95747834,0.169713595,1.013189185,2.019746714,2.613612455,0.583333333,0.541666667,0,100,95.17183994,4.630711684,21.04003906,12397.37988,12435.41014,2.744964255
2012/1/5,12415.7002,158440000,12347.21992,12126.67148,12515.47208,11737.87088,61.33283019,12244.04544,12106.55453,137.4909059,109.1422808,28.34862508,-0.021900746,0.821101439,1.615271483,2.460609373,0.583333333,0.5,0.417033536,98.98141307,99.66047102,4.629129526,-2.719726563,12418.41992,12479.26613,2.613612455
2012/1/6,12359.91992,131120000,12361.7959,12134.84897,12535.85746,11733.84049,72.44595453,12261.87228,12125.32234,136.549943,114.6238132,21.9261298,-0.449272071,0.08569961,0.750805589,1.88121133,0.583333333,0.5,8.970189215,78.09068898,92.35736735,5.045444925,-55.78027344,12415.7002,12515.47208,2.460609373
2012/1/9,12392.69043,122200000,12396.82207,12154.59849,12565.4295,11743.76747,64.60828,12281.99815,12145.12738,136.8707683,119.0732042,17.79756405,0.265135276,0.208179488,0.81993312,2.020543166,0.583333333,0.541666667,3.945272023,90.36383852,89.14531352,2.388635013,32.77050781,12359.91992,12535.85746,1.88121133
2012/1/10,12462.46973,141230000,12409.84004,12168.50898,12600.70002,11736.31794,83.83576725,12309.76301,12168.63422,141.1287859,123.4843206,17.64446534,0.563068183,0.440904446,1.144376069,2.466826772,0.583333333,0.541666667,0,100,89.4848425,2.929774552,69.77929688,12392.69043,12565.4295,2.020543166
2012/1/11,12449.4502,130260000,12416.04609,12189.91201,12633.09765,11746.72637,63.34387763,12331.25334,12189.4354,141.8179393,127.1510443,14.66689496,-0.104469913,0.265844791,0.847870142,2.254924958,0.5,0.5,3.670270315,94.68395617,95.01593156,2.299160581,-13.01953125,12462.46973,12600.70002,2.466826772
2012/1/12,12471.01953,128230000,12427.10996,12215.71597,12661.26293,11770.16901,63.44305011,12352.75583,12210.29349,142.4623462,130.2133047,12.24904149,0.173255329,0.368695612,0.902019704,2.33589716,0.5,0.5,0,100,98.22798539,1.439885564,21.56933594,12449.4502,12633.09765,2.254924958
2012/1/13,12422.05957,161470000,12439.53789,12245.64492,12661.18664,11830.1032,51.31457825,12363.41795,12225.97986,137.438083,131.6582603,5.779822613,-0.392589883,-0.033869049,0.417390418,1.786451038,0.5,0.5,15.31868736,55.93147338,83.53847652,1.063430503,-48.95996094,12471.01953,12661.26293,2.33589716
2012/1/17,12482.07031,148670000,12457.41387,12276.30796,12665.78511,11886.83081,74.81628151,12381.67216,12244.94953,136.7226301,132.6711343,4.051495839,0.483098168,0.28476539,0.678245113,2.174291172,0.583333333,0.5,0,100,85.31049113,2.721166943,60.01074219,12422.05957,12661.18664,1.786451038
2012/1/18,12578.9502,154170000,12480.70996,12311.93599,12674.3265,11949.54547,80.02071371,12412.02262,12269.69032,142.3323073,134.6033689,7.728938378,0.776152356,0.8116922,1.260979423,2.771880846,0.583333333,0.541666667,0,100,85.31049113,2.375756531,96.87988281,12482.07031,12665.78511,2.174291172
2012/1/19,12623.98047,148030000,12515.61602,12354.82202,12644.46298,12065.18107,78.2885937,12444.63152,12295.93403,148.6974914,137.4221934,11.27529803,0.357981173,0.954786245,1.347159899,2.905411071,0.666666667,0.583333333,0,100,100,3.326530934,45.03027344,12578.9502,12674.3265,2.771880846
2012/1/20,12720.48047,255110000,12565.5082,12385.66704,12692.59201,12078.74207,86.72992681,12487.06982,12327.38192,159.6879065,141.875336,17.81257045,0.764418166,1.360347739,1.901607293,3.377084546,0.666666667,0.625,0,100,100,2.606200576,96.5,12623.98047,12644.46298,2.905411071
2012/1/23,12708.82031,149860000,12622.86035,12415.72104,12725.60314,12105.83895,83.11610246,12521.18528,12355.63661,165.5486704,146.6100029,18.93866749,-0.091664433,0.94862995,1.611213877,2.989379047,0.583333333,0.583333333,3.233896873,96.09271458,98.69757153,2.338464897,-11.66015625,12720.48047,12692.59201,3.377084546
2012/1/24,12675.75,125420000,12661.59629,12441.02603,12749.0494,12133.00265,86.96479949,12544.96447,12379.34872,165.6157548,150.4111533,15.20460156,-0.260215438,0.348922103,1.171510653,2.441426384,0.583333333,0.583333333,12.40581343,85.01094629,93.70122029,2.094523874,-33.0703125,12708.82031,12725.60314,2.989379047
2012/1/25,12758.84961,135430000,12697.57617,12464.26851,12793.80847,12134.72855,87.78657707,12577.86988,12407.45989,170.4099835,154.4109193,15.9990642,0.655579428,0.639262337,1.565278843,2.769512809,0.666666667,0.625,0,100,93.70122029,3.22760738,83.09960938,12675.75,12749.0494,2.441426384
2012/1/26,12734.62988,130840000,12719.70605,12486.43252,12825.94758,12146.91746,76.51400744,12601.9868,12431.69471,170.2920935,157.5871542,12.70493936,-0.189826883,0.243062781,1.143057198,2.357645526,0.583333333,0.583333333,6.071176782,92.8086571,92.60653446,2.759202734,-24.21972656,12758.84961,12793.80847,2.769512809
2012/1/27,12660.45996,164410000,12707.70195,12511.88501,12822.18853,12201.58149,55.65188447,12610.98267,12448.64028,162.34239,158.5382013,3.804188672,-0.582426993,-0.388453175,0.422376707,1.573465279,0.5,0.541666667,26.87073106,64.45194798,85.75353503,1.588691798,-74.16992188,12734.62988,12825.94758,2.357645526
2012/1/30,12653.71973,130430000,12696.68184,12530.21899,12828.3064,12232.13159,35.67119819,12617.5576,12463.83135,153.7262516,157.5758114,-3.849559811,-0.053238464,-0.35425021,0.233576364,1.355377773,0.5,0.5,31.21525895,41.56185368,66.27415292,1.640791586,-6.740234375,12660.45996,12822.18853,1.573465279
2012/1/31,12632.91016,168070000,12688.11387,12550.98652,12814.97298,12287.00007,34.32316876,12619.91953,12476.35571,143.5638269,154.7734145,-11.20958755,-0.164454174,-0.418909376,-0.03808623,1.074369161,0.416666667,0.458333333,37.3940552,6.62100126,37.54493431,1.298134644,-20.80957031,12653.71973,12828.3064,1.355377773
2012/2/1,12716.45996,143500000,12679.63594,12566.94053,12830.4325,12303.44855,56.95685405,12634.77191,12494.14121,140.6307,151.9448716,-11.31417158,0.661366254,0.186102938,0.428069083,1.59885605,0.5,0.5,12.58637237,66.34124781,38.17470092,2.369980509,83.54980469,12632.91016,12814.97298,1.074369161
2012/2/2,12705.41016,114360000,12673.79199,12581.29004,12842.11082,12320.46926,37.88435651,12645.63933,12509.79076,135.8485712,148.7256115,-12.87704036,-0.086893717,0.169336419,0.193533654,1.323706215,0.416666667,0.5,15.86729028,57.56734542,43.50986483,1.789285256,-11.04980469,12716.45996,12830.4325,1.59885605
2012/2/3,12862.23047,142840000,12714.14609,12603.61655,12879.90461,12327.32849,68.06659016,12678.96104,12535.8974,143.0636396,147.5932171,-4.529577532,1.234279811,1.235967033,1.241730728,2.378650685,0.416666667,0.5,0,100,74.63619774,2.252018404,156.8203125,12705.41016,12842.11082,1.323706215
2012/2/6,12845.12988,108040000,12752.42813,12627.87705,12899.48142,12356.27268,81.18683537,12704.52548,12558.80351,145.7219668,147.2189671,-1.49700024,-0.132951948,0.857045831,0.960674271,2.030176186,0.333333333,0.5,6.0366314,92.54292577,83.3700904,1.751819995,-17.10058594,12862.23047,12879.90461,2.378650685
2012/2/7,12878.2002,116150000,12801.48613,12652.15254,12922.11832,12382.18676,84.8139263,12731.24467,12582.46253,148.7821403,147.5316017,1.250538546,0.257454092,0.820534388,1.116144306,2.130333443,0.333333333,0.5,0,100,97.51430859,1.239888123,33.0703125,12845.12988,12899.48142,2.030176186
2012/2/8,12883.9502,138250000,12834.98418,12673.22656,12946.45757,12399.99556,90.84066002,12754.73783,12604.79495,149.9428785,148.0138571,1.929021447,0.044649096,0.536237362,1.045504342,2.018999612,0.416666667,0.5,0,100,97.51430859,1.378018404,5.75,12878.2002,12922.11832,2.130333443
2012/2/9,12890.45996,157080000,12871.99414,12695.27705,12963.85327,12426.70084,87.7766847,12775.61815,12625.95532,149.6628356,148.3436528,1.319182846,0.050526163,0.359926731,0.954892547,1.910915575,0.5,0.541666667,0,100,100,1.69386396,6.509765625,12883.9502,12946.45757,2.018999612
2012/2/10,12801.23047,123620000,12859.79414,12711.7876,12963.24282,12460.33238,65.53101772,12779.55851,12638.93866,140.6198473,146.7988917,-6.179044421,-0.692213408,-0.45854439,0.228346385,1.058562148,0.416666667,0.541666667,34.64552897,65.35447103,88.45149034,0.332168343,-89.22949219,12890.45996,12963.85327,1.910915575
2012/2/13,12874.04004,112240000,12865.57617,12734.38662,12957.23987,12511.53337,52.63054856,12794.09413,12656.35358,137.7405503,144.9872234,-7.246673081,0.568770092,0.092298449,0.706811996,1.472688517,0.5,0.541666667,6.375435576,91.12675536,85.49374213,1.09473269,72.80957031,12801.23047,12963.24282,1.058562148
2012/2/14,12878.28027,120050000,12865.59219,12754.19712,12952.94852,12555.44572,57.83292107,12807.04584,12672.79259,134.2532503,142.8404288,-8.587178452,0.032936315,0.082273884,0.597142121,1.367683746,0.583333333,0.541666667,4.729061051,93.41815706,83.29979449,1.720477085,4.240234375,12874.04004,12957.23987,1.472688517
2012/2/15,12780.9502,127560000,12844.99219,12764.29712,12946.21723,12582.377,32.37388934,12803.03113,12680.80427,122.2268609,138.7177152,-16.49085429,-0.755769218,-0.54884702,-0.245757039,0.492321612,0.583333333,0.541666667,42.51984029,0,61.51497081,1.005478796,-97.33007813,12878.28027,12952.94852,1.367683746
2012/2/16,12904.08008,134450000,12847.71621,12778.3021,12957.96977,12598.63443,52.55943202,12818.57712,12697.34322,121.2339042,135.220953,-13.98704882,0.963385984,0.383045672,0.537941042,1.316707065,0.666666667,0.541666667,0,100,64.47271902,2.146535664,123.1298828,12780.9502,12946.21723,0.492321612
2012/2/17,12949.87012,234650000,12877.44414,12789.77158,12982.05451,12597.48865,56.86776094,12838.77604,12716.04891,122.7271303,132.7221885,-9.995058147,0.35484931,0.661717554,0.742029783,1.500965389,0.666666667,0.583333333,0,100,66.66666667,1.835496333,45.79003906,12904.08008,12957.96977,1.316707065
2012/2/21,12965.69043,164780000,12895.77422,12802.61509,13005.57264,12599.65753,72.89762576,12858.30133,12734.54088,123.7604563,130.929842,-7.169385738,0.122165801,0.570413497,0.695194009,1.464709375,0.75,0.583333333,0,100,100,2.048578285,15.8203125,12949.87012,12982.05451,1.500965389
2012/2/22,12938.66992,124200000,12907.85215,12815.76108,13018.20548,12613.31669,60.31335417,12870.66573,12749.66155,121.0041845,128.9447105,-7.940526029,-0.208400069,0.27704124,0.435658775,1.134632927,0.666666667,0.541666667,10.38131221,85.37378287,95.12459429,0.594293916,-27.02050781,12965.69043,13005.57264,1.464709375
2012/2/23,12984.69043,120480000,12948.6002,12827.05313,13040.43854,12613.66771,64.98264739,12888.20799,12767.07109,121.1368989,127.3831482,-6.246249345,0.355681906,0.49557769,0.701978972,1.375256724,0.75,0.541666667,0,100,95.12459429,1.08648607,46.02050781,12938.66992,13018.20548,1.134632927
2012/2/24,12982.9502,89440000,12964.37422,12839.46914,13058.71574,12620.22254,88.91777987,12902.78372,12783.06214,119.7215777,125.8508341,-6.129256369,-0.013402201,0.220968669,0.62036419,1.275199015,0.666666667,0.5,0.854143699,99.1458563,94.83987972,0.813390058,-1.740234375,12984.69043,13040.43854,1.375256724
2012/2/27,12981.50977,143530000,12970.70215,12855.52163,13066.86163,12644.18163,78.08842284,12914.89542,12797.76196,117.1334534,124.107358,-6.973904581,-0.011094779,0.110120837,0.545847862,1.174290729,0.583333333,0.5,1.561136941,98.43886306,99.19490645,0.757217847,-1.440429688,12982.9502,13058.71574,1.275199015
2012/2/28,13005.12012,114490000,12978.58809,12873.09165,13072.49303,12673.69027,73.88624312,12928.77614,12813.12183,115.6543133,122.416749,-6.762435729,0.181876777,0.221028603,0.654226679,1.250007128,0.583333333,0.541666667,0,100,99.19490645,0.889496237,23.61035156,12981.50977,13066.86163,1.174290729
2012/2/29,12952.07031,182460000,12981.26816,12889.04966,13057.72798,12720.37134,45.54554107,12932.35986,12823.41431,108.9455517,119.7225096,-10.77695783,-0.407914761,-0.170324168,0.146214506,0.773829221,0.583333333,0.5,23.66499673,47.49625477,81.97837261,1.178323007,-53.04980469,13005.12012,13072.49303,1.250007128
2012/3/1,12980.2998,139670000,12980.39004,12902.24165,13055.42173,12749.06157,63.50822934,12939.73523,12835.03545,104.6997801,116.7179637,-12.01818359,0.217953512,-0.006216466,0.2958169,0.913098787,0.583333333,0.541666667,11.07209758,62.64824748,70.04816742,0.825380108,28.22949219,12952.07031,13057.72798,0.773829221
2012/3/2,12977.57031,93900000,12979.31406,12915.84966,13042.77397,12788.92535,46.78694506,12945.55602,12845.59359,99.96242364,113.3668557,-13.40443202,-0.02102796,-0.018103133,0.210659432,0.788347366,0.5,0.541666667,12.28969723,58.54067161,56.22839129,0.770988338,-2.729492188,12980.2998,13055.42173,0.913098787
2012/3/5,12962.80957,108630000,12975.57402,12920.87861,13046.8733,12794.88392,41.86699476,12948.21041,12854.27626,93.93415158,109.4803149,-15.54616327,-0.113740414,-0.105989106,-0.020320817,0.573116223,0.5,0.541666667,18.87431932,36.32743038,52.50544982,1.422894012,-14.76074219,12977.57031,13042.77397,0.788347366
2012/3/6,12759.15039,142330000,12926.38008,12916.57964,13057.59158,12775.5677,15.89988738,12919.12425,12847.2299,71.89435541,101.963123,-30.06876756,-1.571103692,-1.393817224,-1.499350657,-1.047374538,0.416666667,0.541666667,100,0,31.62270066,-1.12313072,-203.6591797,12962.80957,13046.8733,0.573116223
2012/3/7,12837.33008,175110000,12903.43203,12914.53613,13058.85926,12770.213,27.95765415,12906.54053,12846.49658,60.04395621,93.57928961,-33.5353334,0.612734274,-0.574744318,-0.823999236,-0.479928728,0.416666667,0.541666667,68.21572777,31.78427223,22.70390087,-0.869043767,78.1796875,12759.15039,13057.59158,-1.047374538
2012/3/8,12907.94043,103530000,12888.96016,12915.73564,13059.41936,12772.05193,44.4583972,12906.7559,12851.04797,55.7079284,86.00501737,-30.29708897,0.55003923,0.029114579,-0.241402655,0.002048742,0.416666667,0.583333333,39.50880007,60.49119993,30.75849072,-0.445406284,70.61035156,12837.33008,13058.85926,-0.479928728
2012/3/9,12922.01953,103240000,12877.85,12917.31362,13060.54482,12774.08242,42.41178939,12909.10415,12856.30513,52.79902664,79.36381922,-26.56479258,0.109073184,0.213653443,-0.121882347,0.091806213,0.5,0.583333333,33.78488365,66.21511635,52.83019617,-0.128687034,14.07910156,12907.94043,13059.41936,0.002048742
2012/3/12,12959.70996,100000000,12877.23008,12925.2376,13059.13476,12791.34044,47.86858881,12916.88966,12863.96474,52.92491821,74.07603902,-21.15112081,0.291676,0.529160062,0.185558128,0.346641879,0.5,0.625,18.46168506,90.6896232,72.46531316,-0.192384015,37.69042969,12922.01953,13060.54482,0.091806213
2012/3/13,13177.67969,163130000,12960.93594,12940.41958,13111.38052,12769.45864,67.26728518,12957.0112,12887.20289,69.80831665,73.22249455,-3.414177895,1.681902814,1.93678941,1.74294836,1.935885242,0.583333333,0.625,0,100,85.63491318,1.499886307,217.9697266,12959.70996,13059.13476,0.346641879
2012/3/14,13194.09961,163610000,13032.28984,12956.21055,13157.03056,12755.39054,100,12993.48634,12909.93598,83.55036542,75.28806872,8.262296698,0.124604045,1.494662314,1.730575813,1.960976211,0.666666667,0.625,0,100,96.89654107,1.637635742,16.41992188,13177.67969,13111.38052,1.935885242
2012/3/15,13252.75977,161650000,13101.25371,12979.80103,13202.39411,12757.20794,100,13033.37456,12935.33033,98.04422959,79.8393009,18.2049287,0.444593856,1.405803392,2.020533897,2.294954145,0.666666667,0.625,0,100,100,1.904170405,58.66015625,13194.09961,13157.03056,1.960976211
2012/3/16,13232.62012,392620000,13163.37383,12996.22803,13241.39137,12751.06469,94.481668,13064.02772,12957.3518,106.6759264,85.20662599,21.46930039,-0.151965695,0.834190122,1.682495536,1.997987377,0.666666667,0.625,4.080078187,95.91992181,98.63997394,2.166061471,-20.13964844,13252.75977,13202.39411,2.294954145
2012/3/19,13239.12988,147120000,13219.25781,13010.69102,13276.47063,12744.9114,94.36479245,13090.96652,12978.22425,112.7422693,90.71375464,22.02851461,0.049194835,0.479129071,1.56418307,1.928647885,0.666666667,0.625,2.761269032,96.71908792,97.54633658,1.994022342,6.509765625,13232.62012,13241.39137,1.997987377
2012/3/20,13170.19043,131660000,13217.75996,13020.91602,13294.60124,12747.23079,77.07919772,13103.15481,12992.44397,110.7108462,94.71317296,15.99767328,-0.520724955,-0.309509033,0.911050474,1.303016912,0.666666667,0.583333333,16.72766769,76.05431966,89.56444313,1.484254083,-68.93945313,13239.12988,13276.47063,1.928647885
2012/3/21,13124.62012,124860000,13203.86406,13030.21353,13304.72373,12755.70332,37.73128181,13106.45717,13002.23479,104.2223748,96.61501334,7.607361508,-0.346011037,-0.587904448,0.458096699,0.841426572,0.666666667,0.583333333,25.95972745,61.25670991,78.01003916,1.248267561,-45.5703125,13170.19043,13294.60124,1.303016912
2012/3/22,13046.13965,122060000,13162.54004,13033.28599,13307.06391,12759.50807,23.41716407,13097.17755,13005.487,91.69054505,95.63011968,-3.939574632,-0.597963736,-0.997429308,-0.32506666,0.192864636,0.666666667,0.541666667,41.85903422,29.49317356,55.60140104,2.24928188,-78.48046875,13124.62012,13304.72373,0.841426572
2012/3/23,13080.73047,129930000,13132.16211,13038.175,13311.6749,12764.6751,16.16666411,13094.64723,13011.06059,83.58663506,93.22142276,-9.634787696,0.26514219,-0.518481511,-0.215421212,0.416469105,0.666666667,0.541666667,34.85130259,16.74126449,35.83038265,1.896035929,34.59082031,13046.13965,13307.06391,0.192864636
2012/3/26,13241.62988,122080000,13132.66211,13051.18101,13337.12184,12765.24017,51.14050486,13117.25994,13028.1398,89.12014448,92.4011671,-3.28102262,1.230049151,0.693690669,0.798159657,1.562000019,0.666666667,0.541666667,2.679125529,94.61335955,46.94926587,2.585148692,160.8994141,13080.73047,13311.6749,0.416469105
2012/3/27,13197.73047,129280000,13138.17012,13060.81152,13352.80844,12768.8146,45.21261098,13129.64003,13040.70207,88.93795337,91.70852436,-2.770570987,-0.33152576,0.412550726,0.288585441,1.141560352,0.583333333,0.541666667,15.95887792,73.36692205,61.5738487,2.133652072,-43.89941406,13241.62988,13337.12184,1.562000019
2012/3/28,13126.20996,141540000,13138.48809,13069.51851,13358.39463,12780.64238,44.94431971,13129.11232,13047.03599,82.07633346,89.78208618,-7.705752718,-0.541915203,-0.075872889,-0.359949244,0.548021921,0.5,0.5,38.26259751,40.95872756,69.64633638,1.284750974,-71.52050781,13197.73047,13352.80844,1.141560352
2012/3/29,13145.82031,136250000,13158.42422,13077.79453,13365.45378,12790.13528,52.59170473,13131.68278,13054.35335,77.32943612,87.29155617,-9.962120044,0.14939843,0.046501702,-0.190973555,0.645919956,0.5,0.541666667,36.49190391,50.99009901,55.10524954,-0.241767714,19.61035156,13126.20996,13358.39463,0.548021921
2012/3/30,13212.04004,171190000,13184.68613,13089.51802,13378.98904,12800.04699,70.90793626,13144.04544,13066.03384,78.01159519,85.43556397,-7.423968784,0.503732175,0.339322762,0.300411535,1.078572385,0.5,0.583333333,19.70753241,84.86377397,58.93753351,0.135973126,66.21972656,13145.82031,13365.45378,0.645919956
